Zipcode,Street,Unit,City,Lat,Long,Block Group
90037,164 W 43RD PL,,Los Angeles,34.00455,-118.27553,060372318002003
90025,1834 S PANDORA AVE,,Los Angeles,34.05567,-118.42409,060372671022001
90024,10744 W WEYBURN AVE,,Los Angeles,34.06349,-118.43875,060372652031002
91306,20210 W SHERMAN WAY,,Los Angeles,34.20074,-118.57367,060371348012000
90039,3008 N TYBURN ST,1/2,Los Angeles,34.113,-118.26121,060371871011009
90077,1234 N STRADELLA ROAD,,Los Angeles,34.09476,-118.4549,060372621003000
90710,1616 W 256TH ST,,Los Angeles,33.79135,-118.30498,060372933042003
91306,20200 W SHERMAN WAY,,Los Angeles,34.20074,-118.57314,060371348012000
90032,1841 N LANSDOWNE AVE,,Los Angeles,34.06277,-118.17583,060372017001011
90032,1839 N LANSDOWNE AVE,1/2,Los Angeles,34.06277,-118.17586,060372017001011
91402,14829 W RAYEN ST,,Los Angeles,34.23193,-118.45623,060371201081001
90039,3008 N TYBURN ST,,Los Angeles,34.113,-118.26121,060371871011009
90037,166 W 43RD PL,,Los Angeles,34.00455,-118.2756,060372318002003
90032,1839 N LANSDOWNE AVE,,Los Angeles,34.06277,-118.17586,060372017001011
90037,176 W 43RD PL,,Los Angeles,34.00454,-118.27579,060372318002003
91344,11350 N STRANWOOD AVE,,Los Angeles,34.27737,-118.47152,060371092003005
90065,3301 E GASSEN PL,,Los Angeles,34.10529,-118.23123,060371863022005
90025,1838 S PANDORA AVE,,Los Angeles,34.05553,-118.42407,060372671022001
90032,1841 N LANSDOWNE AVE,1/2,Los Angeles,34.06277,-118.17583,060372017001011
90037,178 W 43RD PL,,Los Angeles,34.00454,-118.27586,060372318002003
91364,21719 W MULHOLLAND DR,,Los Angeles,34.14932,-118.60251,060371380001021
90020,3416 W 6TH ST,,Los Angeles,34.06342,-118.29606,060372121012005
91402,8447 N WILLIS AVE,,Los Angeles,34.22457,-118.45555,060371201062000
91352,12052 W PEORIA ST,,Los Angeles,34.22734,-118.39541,060371212212003
91402,8445 N WILLIS AVE,,Los Angeles,34.22451,-118.45555,060371201062000
91405,6706 N VESPER AVE,,Los Angeles,34.19244,-118.45074,060371278053006
91604,3650 N GOODLAND DR,,Los Angeles,34.13667,-118.40613,060371439013000
91352,12054 W PEORIA ST,,Los Angeles,34.22729,-118.39548,060371212212003
91307,23014 W GILMORE ST,,Los Angeles,34.18716,-118.62875,060371352011012
90039,2207 N APEX AVE,,Los Angeles,34.09483,-118.25952,060371955004000
91604,12125 W CANTURA ST,,Los Angeles,34.14251,-118.3981,060371439011011
91401,13766 W ERWIN ST,,Los Angeles,34.18289,-118.43346,060371282201003
90731,695 W 6TH ST,,Los Angeles,33.7386,-118.29209,060372966002002
91343,8621 N NOBLE AVE,,Los Angeles,34.22691,-118.46132,060371175302002
91344,16518 W JERSEY ST,,Los Angeles,34.2673,-118.49198,060371111001002
91405,6704 N VESPER AVE,,Los Angeles,34.19239,-118.45074,060371278053006
90731,600 S GAFFEY ST,,Los Angeles,33.73856,-118.29215,060372966002002
90020,3418 W 6TH ST,,Los Angeles,34.06343,-118.29611,060372121012005
91401,13768 W ERWIN ST,,Los Angeles,34.18289,-118.43363,060371282201003
91364,21721 W MULHOLLAND DR,,Los Angeles,34.14935,-118.60255,060371380001021
91352,8304 N VALECREST DR,,Los Angeles,34.22151,-118.35455,060371021031012
91352,8302 N VALECREST DR,,Los Angeles,34.22145,-118.35456,060371021031012
90039,2209 N APEX AVE,,Los Angeles,34.09487,-118.25949,060371955004000
91344,16520 W JERSEY ST,,Los Angeles,34.26729,-118.49205,060371111001002
91602,10808 W KLING ST,,Los Angeles,34.15552,-118.36608,060371255023001
91367,22429 W CLARENDON ST,,Los Angeles,34.16936,-118.6156,060371372031000
91402,8445 N WILLIS AVE,1/2,Los Angeles,34.22451,-118.45555,060371201062000
91402,8447 N WILLIS AVE,1/2,Los Angeles,34.22457,-118.45555,060371201062000
91307,23012 W GILMORE ST,,Los Angeles,34.18716,-118.62867,060371352011012
91604,12123 W CANTURA ST,,Los Angeles,34.14252,-118.39802,060371439011011
91602,11607 W MOORPARK ST,1/2,Los Angeles,34.15054,-118.38583,060371433023001
91423,4016 N OAKFIELD DR,,Los Angeles,34.14318,-118.4456,060371417003000
90024,10710 W LINDBROOK DR,,Los Angeles,34.06166,-118.43659,060372652031003
90049,2434 N ARBUTUS DR,,Los Angeles,34.08073,-118.5035,060372624002003
90291,1712 S ABBOT KINNEY BLVD,,Los Angeles,33.98854,-118.46211,060372739021005
90026,1600 N LEMOYNE ST,1/2,Los Angeles,34.08252,-118.25656,060371974202003
90028,1535 N WILCOX AVE,,Los Angeles,34.09905,-118.33133,060371907011005
90026,1713 N EASTERLY TER,,Los Angeles,34.08917,-118.2676,060371955001009
91602,4722 N FARMDALE AVE,,Los Angeles,34.15659,-118.38105,060371433011003
90028,1541 N WILCOX AVE,,Los Angeles,34.09913,-118.33128,060371907011005
90018,2918 S NORTON AVE,,Los Angeles,34.0288,-118.33257,060372193003007
90011,716 E 31ST ST,,Los Angeles,34.01748,-118.26304,060372267011000
91602,11609 W MOORPARK ST,1/2,Los Angeles,34.15054,-118.38587,060371433023001
90006,3277 W MONETTE PL,,Los Angeles,34.05365,-118.30839,060372132013001
91423,4006 N OAKFIELD DR,,Los Angeles,34.14329,-118.44553,060371417003000
90028,1531 N WILCOX AVE,,Los Angeles,34.09892,-118.3313,060371907011005
91602,11611 W MOORPARK ST,,Los Angeles,34.15053,-118.38594,060371433023001
90006,984 S ELDEN AVE,,Los Angeles,34.05286,-118.28758,060372134011002
90006,1115 S IROLO ST,,Los Angeles,34.05037,-118.3012,060372132021001
90029,1045 N SANBORN AVE,1/2,Los Angeles,34.0915,-118.28124,060371959011000
90026,1600 N LEMOYNE ST,,Los Angeles,34.08252,-118.25656,060371974202003
91606,13011 W VICTORY BLVD,,Los Angeles,34.18799,-118.41651,060371234203002
90025,2162 S PATRICIA AVE,,Los Angeles,34.04965,-118.42256,060372671022010
91602,11607 W MOORPARK ST,,Los Angeles,34.15054,-118.38583,060371433023001
91602,11613 W MOORPARK ST,,Los Angeles,34.15054,-118.386,060371433023001
90025,2164 S PATRICIA AVE,,Los Angeles,34.04959,-118.4225,060372671022010
90029,1043 N SANBORN AVE,1/2,Los Angeles,34.0914,-118.2813,060371959011000
91602,11609 W MOORPARK ST,,Los Angeles,34.15054,-118.38587,060371433023001
90029,1043 N SANBORN AVE,,Los Angeles,34.0914,-118.2813,060371959011000
91602,11615 W MOORPARK ST,,Los Angeles,34.15054,-118.38603,060371433023001
90028,1535 N WILCOX AVE,1/2,Los Angeles,34.09905,-118.33133,060371907011005
90029,1045 N SANBORN AVE,,Los Angeles,34.0915,-118.28124,060371959011000
90028,1605 N VINE ST,,Los Angeles,34.09998,-118.32693,060371907011000
90210,2430 N BOWMONT DR,,Los Angeles,34.11724,-118.39763,060372611031011
90039,2413 N GRIFFITH PARK BLVD,1/2,Los Angeles,34.10318,-118.27253,060371951003009
90039,2411 N GRIFFITH PARK BLVD,1/4,Los Angeles,34.10316,-118.27257,060371951003009
90039,2409 N GRIFFITH PARK BLVD,1/2,Los Angeles,34.10303,-118.27255,060371951003009
90028,6311 W SELMA AVE,,Los Angeles,34.09991,-118.32699,060371907011000
90039,2413 N GRIFFITH PARK BLVD,,Los Angeles,34.10318,-118.27253,060371951003009
90039,2421 N GRIFFITH PARK BLVD,,Los Angeles,34.10338,-118.2724,060371951003009
90028,1601 N VINE ST,,Los Angeles,34.09996,-118.32693,060371907011000
90039,2409 N GRIFFITH PARK BLVD,,Los Angeles,34.10303,-118.27255,060371951003009
90039,2415 N GRIFFITH PARK BLVD,,Los Angeles,34.10322,-118.27245,060371951003009
90039,2419 N GRIFFITH PARK BLVD,,Los Angeles,34.10331,-118.2724,060371951003009
90039,2411 N GRIFFITH PARK BLVD,1/2,Los Angeles,34.10316,-118.27257,060371951003009
90039,2411 N GRIFFITH PARK BLVD,,Los Angeles,34.10316,-118.27257,060371951003009
90014,645 S SAN PEDRO ST,,Los Angeles,34.04138,-118.24638,060372063022000
91605,13413 W SATICOY ST,,Los Angeles,34.20892,-118.42532,060371220001004
90021,790 E WASHINGTON BLVD,,Los Angeles,34.02625,-118.25481,060372260011024
90293,6967 S TROLLEYWAY,,Los Angeles,33.95654,-118.44975,060372781022007
91606,6539 N SIMPSON AVE,,Los Angeles,34.18972,-118.38913,060371239011000
90021,776 E WASHINGTON BLVD,,Los Angeles,34.02644,-118.25525,060372260011024
91605,13409 W SATICOY ST,,Los Angeles,34.2089,-118.42522,060371220001004
91605,13423 W SATICOY ST,,Los Angeles,34.20899,-118.42564,060371220001004
90021,786 E WASHINGTON BLVD,,Los Angeles,34.0263,-118.25493,060372260011024
90021,830 E WASHINGTON BLVD,,Los Angeles,34.02587,-118.25412,060372260011024
90034,3420 S SEPULVEDA BLVD,,Los Angeles,34.02063,-118.42308,060372717023003
90048,120 S SWALL DR,,Los Angeles,34.07462,-118.38568,060372149041006
90021,766 E WASHINGTON BLVD,,Los Angeles,34.02652,-118.25545,060372260011024
91606,6553 N SIMPSON AVE,,Los Angeles,34.19003,-118.38912,060371239011000
90021,780 E WASHINGTON BLVD,,Los Angeles,34.02638,-118.2551,060372260011024
90291,1319 S RIVIERA AVE,,Los Angeles,33.99013,-118.47037,060372735022021
90014,643 S SAN PEDRO ST,,Los Angeles,34.04146,-118.24636,060372063022000
90014,641 S SAN PEDRO ST,,Los Angeles,34.04147,-118.2463,060372063022000
91605,13927 W SATICOY ST,,Los Angeles,34.20901,-118.42575,060371220001004
91606,6545 N SIMPSON AVE,,Los Angeles,34.18979,-118.38918,060371239011000
90007,2011 S RAYMOND AVE,1/2,Los Angeles,34.0378,-118.29763,060372216021002
90291,1347 S RIVIERA AVE,,Los Angeles,33.99009,-118.47034,060372735022021
90014,637 S SAN PEDRO ST,,Los Angeles,34.04151,-118.24623,060372063022000
91605,13419 W SATICOY ST,,Los Angeles,34.20897,-118.42554,060371220001004
90021,831 E WASHINGTON BLVD,,Los Angeles,34.02606,-118.25349,060372260011015
91605,13417 W SATICOY ST,,Los Angeles,34.20894,-118.42543,060371220001004
91335,6210 N RESEDA BLVD,,Los Angeles,34.18293,-118.53581,060371329002012
90007,2015 S RAYMOND AVE,,Los Angeles,34.03767,-118.29763,060372216021002
91335,19055 W SHERMAN WAY,,Los Angeles,34.20128,-118.54857,060371317021014
90045,10290 S SEPULVEDA BLVD,,Los Angeles,33.94263,-118.3959,060379800281045
90045,8621 S SEPULVEDA BLVD,,Los Angeles,33.95931,-118.39651,060372780012001
90048,123 N SWALL DR,,Los Angeles,34.07593,-118.38604,060372149041002
90033,1703 E PENNSYLVANIA AVE,,Los Angeles,34.04859,-118.21889,060372035001009
90016,2326 S REDONDO BLVD,,Los Angeles,34.03568,-118.35486,060372185002005
90021,802 E WASHINGTON BLVD,,Los Angeles,34.02611,-118.25453,060372260011024
90021,796 E WASHINGTON BLVD,,Los Angeles,34.02618,-118.25467,060372260011024
90021,770 E WASHINGTON BLVD,,Los Angeles,34.02651,-118.25539,060372260011024
90021,810 E WASHINGTON BLVD,,Los Angeles,34.02598,-118.25424,060372260011024
90007,2011 S RAYMOND AVE,,Los Angeles,34.0378,-118.29763,060372216021002
90291,1317 S RIVIERA AVE,,Los Angeles,33.99017,-118.47042,060372735022021
90014,635 S SAN PEDRO ST,,Los Angeles,34.04156,-118.24618,060372063022000
90016,2608 S RIDGELEY DR,,Los Angeles,34.032,-118.36161,060372199013002
91605,13150 W SATICOY ST,1/2,Los Angeles,34.20629,-118.42028,060371220002012
91605,13401 W SATICOY ST,,Los Angeles,34.20886,-118.425,060371220001004
91335,18363 W SHERMAN WAY,,Los Angeles,34.20129,-118.53381,060371318011006
90016,2326 S REDONDO BLVD,1/2,Los Angeles,34.03568,-118.35486,060372185002005
91325,18112 W ROSCOE BLVD,,Los Angeles,34.22062,-118.52803,060371314002000
90045,10020 S POSTAL ROAD,,Los Angeles,33.9449,-118.38319,060379800281045
90291,509 E SAN JUAN AVE,,Los Angeles,33.99249,-118.4687,060372733003004
91311,20425 W CELTIC ST,,Los Angeles,34.27138,-118.57769,060371131022000
90291,511 E SAN JUAN AVE,,Los Angeles,33.99262,-118.46876,060372733003004
90027,3350 W ROWENA AVE,1/2,Los Angeles,34.11054,-118.27864,060371952011001
90014,639 S SAN PEDRO ST,,Los Angeles,34.04148,-118.24626,060372063022000
90007,2013 S RAYMOND AVE,,Los Angeles,34.03776,-118.29762,060372216021002
91605,13405 W SATICOY ST,,Los Angeles,34.20888,-118.42511,060371220001004
90021,788 E WASHINGTON BLVD,,Los Angeles,34.02627,-118.25486,060372260011024
90003,6819 S SAN PEDRO ST,,Los Angeles,33.97729,-118.26984,060372393202001
90016,2610 S RIDGELEY DR,,Los Angeles,34.03194,-118.36163,060372199013002
90021,784 E WASHINGTON BLVD,,Los Angeles,34.02631,-118.25496,060372260011024
90059,1554 E 109TH ST,,Los Angeles,33.93666,-118.24713,060372420002003
90011,3113 S SAN PEDRO ST,,Los Angeles,34.01738,-118.26422,060372267011001
90027,3350 W ROWENA AVE,,Los Angeles,34.11054,-118.27864,060371952011001
90021,782 E WASHINGTON BLVD,,Los Angeles,34.02633,-118.25501,060372260011024
90021,806 E WASHINGTON BLVD,,Los Angeles,34.02604,-118.25439,060372260011024
90007,2015 S RAYMOND AVE,1/2,Los Angeles,34.03767,-118.29763,060372216021002
91605,13431 W SATICOY ST,,Los Angeles,34.20903,-118.42582,060371220001004
90291,1317 S RIVIERA AVE,1/2,Los Angeles,33.99017,-118.47042,060372735022021
90007,2013 S RAYMOND AVE,1/2,Los Angeles,34.03776,-118.29762,060372216021002
91406,15610 W LILLI WAY,,Los Angeles,34.19902,-118.47327,060371277121002
90019,1231 S CRENSHAW BLVD,,Los Angeles,34.04903,-118.3263,060372128001004
90026,3309 W LONDON ST,,Los Angeles,34.07822,-118.28087,060371958021000
91406,15602 W LILLI WAY,,Los Angeles,34.19902,-118.47264,060371277121002
91406,15601 W LILLI WAY,,Los Angeles,34.19914,-118.4726,060371277121002
90094,12875 W RUNWAY ROAD,,Los Angeles,33.97528,-118.42029,060372756043022
90003,8019 S MAIN ST,1/2,Los Angeles,33.96633,-118.27421,060372397011004
90044,6532 S HOOVER ST,,Los Angeles,33.97964,-118.28688,060372376001004
90094,12879 W RUNWAY ROAD,,Los Angeles,33.97525,-118.42037,060372756043022
90044,6532 S HOOVER ST,1/2,Los Angeles,33.97964,-118.28688,060372376001004
91406,15609 W LILLI WAY,,Los Angeles,34.19914,-118.47321,060371277121002
91406,15608 W LILLI WAY,,Los Angeles,34.19902,-118.4731,060371277121002
90003,8017 S MAIN ST,1/2,Los Angeles,33.96639,-118.27421,060372397011004
90036,7720 W BEVERLY BLVD,,Los Angeles,34.07553,-118.35789,060372145012001
90003,203 E 69TH ST,,Los Angeles,33.97708,-118.27156,060372393202001
90026,1571 N MURRAY CIR,,Los Angeles,34.08898,-118.27349,060371954004006
90026,1569 N MURRAY CIR,,Los Angeles,34.08895,-118.27342,060371954004006
90003,8017 S MAIN ST,,Los Angeles,33.96639,-118.27421,060372397011004
90026,1579 N MURRAY CIR,,Los Angeles,34.08897,-118.27364,060371954004006
90026,3309 W LONDON ST,1/2,Los Angeles,34.07822,-118.28087,060371958021000
90003,8025 S MAIN ST,,Los Angeles,33.96613,-118.27414,060372397011004
90230,5039 S PURDUE AVE,,Los Angeles,33.99575,-118.40444,060372751011013
90003,7722 S BROADWAY,,Los Angeles,33.96911,-118.2781,060372396022004
91406,15607 W LILLI WAY,,Los Angeles,34.19914,-118.47306,060371277121002
90039,2138 N MICHELTORENA ST,1/2,Los Angeles,34.0991,-118.26949,060371951004000
90003,8019 S MAIN ST,,Los Angeles,33.96633,-118.27421,060372397011004
90019,1233 S CRENSHAW BLVD,,Los Angeles,34.04896,-118.32634,060372128001004
90094,12883 W RUNWAY ROAD,,Los Angeles,33.97519,-118.42049,060372756043022
91406,15603 W LILLI WAY,,Los Angeles,34.19914,-118.47276,060371277121002
91406,15605 W LILLI WAY,,Los Angeles,34.19913,-118.47291,060371277121002
90007,3521 S BUDLONG AVE,,Los Angeles,34.02389,-118.29606,060372226003003
90003,7722 S BROADWAY,1/2,Los Angeles,33.96911,-118.2781,060372396022004
91406,15604 W LILLI WAY,,Los Angeles,34.19902,-118.47288,060371277121002
90003,8027 S MAIN ST,,Los Angeles,33.96608,-118.27413,060372397011004
90094,12887 W RUNWAY ROAD,,Los Angeles,33.97515,-118.42058,060372756043022
90065,3627 E PRIMAVERA AVE,,Los Angeles,34.10804,-118.2216,060371851021009
90002,9816 S ANZAC AVE,,Los Angeles,33.947,-118.23774,060372422021000
90039,2138 N MICHELTORENA ST,,Los Angeles,34.0991,-118.26949,060371951004000
90003,6610 S FIGUEROA ST,,Los Angeles,33.97942,-118.28247,060372376003006
91331,9662 N PINE ORCHARD ST,,Los Angeles,34.24549,-118.40966,060371048231004
90044,1253 W 83RD PL,,Los Angeles,33.96336,-118.29771,060372382003000
90026,1217 N WATERLOO ST,,Los Angeles,34.08007,-118.26625,060371956002003
90026,1217 N WATERLOO ST,1/2,Los Angeles,34.08007,-118.26625,060371956002003
91405,7639 N VAN NUYS BLVD,,Los Angeles,34.20965,-118.44912,060371272101006
90006,1173 S HOOVER ST,,Los Angeles,34.04955,-118.28447,060372134021000
91331,9642 N PINE ORCHARD ST,,Los Angeles,34.24511,-118.40926,060371048231004
90291,2210 S LINCOLN BLVD,,Los Angeles,33.99509,-118.4545,060372737003008
90007,1640 W 25TH ST,,Los Angeles,34.03353,-118.29874,060372216012005
90027,3747 W MONON ST,,Los Angeles,34.11005,-118.27541,060371952011000
90006,1167 S HOOVER ST,,Los Angeles,34.04967,-118.28447,060372134021000
90033,2744 E WABASH AVE,,Los Angeles,34.0506,-118.19876,060372037102000
91331,9638 N PINE ORCHARD ST,,Los Angeles,34.24501,-118.40914,060371048231004
91331,9664 N PINE ORCHARD ST,,Los Angeles,34.24553,-118.40971,060371048231004
90066,4119 S ALLA ROAD,,Los Angeles,33.99214,-118.43751,060372754001004
90027,3749 W MONON ST,,Los Angeles,34.11005,-118.27546,060371952011000
91303,7246 N TOPANGA CANYON BLVD,,Los Angeles,34.20239,-118.60574,060371345221008
91331,9647 N PINE ORCHARD ST,,Los Angeles,34.24504,-118.40958,060371048231005
90066,3530 S REDWOOD AVE,,Los Angeles,34.00319,-118.44961,060372721004004
90031,3220 E MANITOU AVE,1/2,Los Angeles,34.07177,-118.20697,060371998021004
90059,1968 E SANTA ANA BLVD,,Los Angeles,33.93743,-118.2375,060372430011009
91405,6718 N SYLMAR AVE,,Los Angeles,34.19273,-118.44638,060371281022000
91331,9636 N PINE ORCHARD ST,,Los Angeles,34.24495,-118.40909,060371048231004
91331,9649 N PINE ORCHARD ST,,Los Angeles,34.24507,-118.40961,060371048231005
90016,5637 W CARLIN ST,,Los Angeles,34.03175,-118.36641,060372199021002
90066,12708 W RUBENS AVE,,Los Angeles,33.98695,-118.42544,060372753113009
90031,3220 E MANITOU AVE,,Los Angeles,34.07177,-118.20697,060371998021004
91331,9656 N PINE ORCHARD ST,,Los Angeles,34.24536,-118.40952,060371048231004
91331,9671 N PINE ORCHARD ST,,Los Angeles,34.24548,-118.41004,060371048231005
91331,9673 N PINE ORCHARD ST,,Los Angeles,34.24552,-118.41007,060371048231005
91331,9711 N PINE ORCHARD ST,,Los Angeles,34.24613,-118.41071,060371048231005
91331,9668 N PINE ORCHARD ST,,Los Angeles,34.24563,-118.40982,060371048231004
91331,9703 N PINE ORCHARD ST,,Los Angeles,34.24582,-118.41039,060371048231005
91331,9663 N PINE ORCHARD ST,,Los Angeles,34.24534,-118.40988,060371048231005
91331,9655 N PINE ORCHARD ST,,Los Angeles,34.24518,-118.40973,060371048231005
90010,665 S RIMPAU BLVD,,Los Angeles,34.06221,-118.33181,060372110005018
91331,9704 N PINE ORCHARD ST,,Los Angeles,34.24605,-118.41024,060371048231004
90066,12706 W RUBENS AVE,,Los Angeles,33.98701,-118.42539,060372753113009
91331,9708 N PINE ORCHARD ST,,Los Angeles,34.24619,-118.41038,060371048231004
91331,9710 N PINE ORCHARD ST,,Los Angeles,34.24627,-118.41047,060371048231004
91331,9675 N PINE ORCHARD ST,,Los Angeles,34.24555,-118.4101,060371048231005
91331,9705 N PINE ORCHARD ST,,Los Angeles,34.24588,-118.41045,060371048231005
90019,1891 S BUCKINGHAM ROAD,,Los Angeles,34.04007,-118.33641,060372182202007
91331,9658 N PINE ORCHARD ST,,Los Angeles,34.2454,-118.40956,060371048231004
91331,9651 N PINE ORCHARD ST,,Los Angeles,34.24511,-118.40965,060371048231005
91331,9666 N PINE ORCHARD ST,,Los Angeles,34.24558,-118.40977,060371048231004
90033,2746 E WABASH AVE,,Los Angeles,34.05058,-118.1987,060372037102000
91331,9650 N PINE ORCHARD ST,,Los Angeles,34.24525,-118.40941,060371048231004
91331,9652 N PINE ORCHARD ST,,Los Angeles,34.24529,-118.40945,060371048231004
91331,9644 N PINE ORCHARD ST,,Los Angeles,34.24515,-118.40932,060371048231004
91331,9709 N PINE ORCHARD ST,,Los Angeles,34.24606,-118.41064,060371048231005
91331,9700 N PINE ORCHARD ST,,Los Angeles,34.24569,-118.40989,060371048231004
91331,9661 N PINE ORCHARD ST,,Los Angeles,34.2453,-118.40984,060371048231005
90023,1171 S SOTO ST,,Los Angeles,34.02846,-118.21949,060372060501053
91331,9707 N PINE ORCHARD ST,,Los Angeles,34.24595,-118.41051,060371048231005
90023,1175 S SOTO ST,,Los Angeles,34.02835,-118.21955,060372060501053
91331,9643 N PINE ORCHARD ST,,Los Angeles,34.24495,-118.40947,060371048231005
91331,9654 N PINE ORCHARD ST,,Los Angeles,34.24533,-118.40949,060371048231004
91331,9701 N PINE ORCHARD ST,,Los Angeles,34.24559,-118.41014,060371048231005
91331,9641 N PINE ORCHARD ST,,Los Angeles,34.24489,-118.4094,060371048231005
90007,1636 W 25TH ST,,Los Angeles,34.03353,-118.29857,060372216012005
91331,9665 N PINE ORCHARD ST,,Los Angeles,34.24537,-118.40992,060371048231005
91331,9659 N PINE ORCHARD ST,,Los Angeles,34.24526,-118.4098,060371048231005
91331,9669 N PINE ORCHARD ST,,Los Angeles,34.24545,-118.41,060371048231005
91405,6726 N SYLMAR AVE,,Los Angeles,34.19294,-118.44633,060371281022000
91331,9667 N PINE ORCHARD ST,,Los Angeles,34.24541,-118.40996,060371048231005
91331,9657 N PINE ORCHARD ST,,Los Angeles,34.24522,-118.40976,060371048231005
91331,9645 N PINE ORCHARD ST,,Los Angeles,34.24501,-118.40955,060371048231005
91331,9653 N PINE ORCHARD ST,,Los Angeles,34.24514,-118.40968,060371048231005
90037,5172 S NORMANDIE AVE,,Los Angeles,33.99531,-118.3,060372323001008
91331,9706 N PINE ORCHARD ST,,Los Angeles,34.24609,-118.41028,060371048231004
